Strain,Stress (MPa)
0.0028256513026052106,200.59808082063083
0.0028456913827655315,202.01933130503622
0.002865731462925852,203.44048439587579
0.0028857715430861725,204.86153490505765
0.0029058116232464934,206.28247740892064
0.002925851703406814,207.70330623948487
0.0029458917835671347,209.12401547546241
0.0029659318637274552,210.5445989330256
0.0029859719438877757,211.96505015633062
0.0030060120240480966,213.38536240779314
0.003026052104208417,214.80552865811535
0.003046092184368738,216.2255415760616
0.0030661322645290584,217.64539351798123
0.003086172344689379,219.06507651707824
0.0031062124248497,220.48458227242577
0.0031262525050100203,221.90390213772568
0.003146292585170341,223.32302710981304
0.0031663326653306617,224.74194781690565
0.003186372745490982,226.16065450659926
0.003206412825651303,227.57913703361052
0.0032264529058116235,228.99738484726802
0.0032464929859719444,230.41538697875515
0.003266533066132265,231.83313202810677
0.0032865731462925853,233.2506081509637
0.0033066132264529063,234.66780304508865
0.0033266533066132267,236.084703936649
0.0033466933867735476,237.50129756627166
0.003366733466933868,238.91757017487646
0.0033867735470941886,240.33350748929539
0.0034068136272545095,241.74909470768546
0.00342685370741483,243.16431648471792
0.003446893787575151,244.57915691670397
0.0034669338677354713,245.99359952630917
0.003486973947895792,247.40762724732647
0.0035070140280561127,248.82122240919114
0.003527054108216433,250.23436672137814
0.003547094188376754,251.64704125767796
0.0035671342685370745,253.0592264403656
0.003587174348697395,254.47090202428308
0.003607214428857716,255.88204708085186
0.0036272545090180364,257.2926399820373
0.0036472945891783573,258.70265838428713
0.0036673346693386778,260.11207921246546
0.0036873747494989982,261.52087864380974
0.003707414829659319,262.9290320919348
0.0037274549098196396,264.3365141909122
0.0037474949899799605,265.7432987794562
0.003767535070140281,267.1493588852438
0.0037875751503006014,268.5546667094058
0.0038076152304609224,269.9591936112194
0.003827655310621243,271.36291009304074
0.0038476953907815633,272.76578578551465
0.003867735470941884,274.16778943309953
0.0038877755511022047,275.56888887995046
0.003907815631262525,276.96905105620243
0.003927855711422846,278.3682419646969
0.003947895791583167,279.7664266681993
0.003967935871743487,281.16356927715503
0.003987975951903808,282.5596329380309
0.004008016032064129,283.95457982229556
0.00402805611222445,285.3483711160881
0.00404809619238477,286.740967010631
0.004068136272545091,288.1323266934392
0.0040881763527054115,289.52240834038236
0.004108216432865732,290.91116910865753
0.0041282565130260525,292.29856513072906
0.004148296593186373,293.6845515092934
0.004168336673346693,295.0690823133292
0.004188376753507014,296.4521105752923
0.004208416833667335,297.83358828951197
0.004228456913827656,299.21346641185266
0.004248496993987976,300.59169486069686
0.004268537074148297,301.96822251931013
0.004288577154308618,303.34299723964534
0.004308617234468938,304.71596584764495
0.004328657314629259,306.0870741500955
0.00434869739478958,307.4562669430906
0.0043687374749499,308.8234880221547
0.004388777555110221,310.1886801940783
0.004408817635270542,311.5517852905122
0.004428857715430863,312.91274418336815
0.004448897795591183,314.27149680206605
0.0044689378757515035,315.62798215266935
0.004488977955911824,316.9821383389407
0.0045090180360721445,318.3339025853471
0.004529058116232465,319.68321126206547
0.004549098196392786,321.02999991195037
0.004569138276553106,322.37420327955743
0.004589178356713427,323.71575534217754
0.004609218436873748,325.0545893429101
0.004629258517034069,326.3906378257698
0.004649298597194389,327.7238326728207
0.00466933867735471,329.0541051433245
0.004689378757515031,330.38138591487996
0.004709418837675351,331.70560512652935
0.004729458917835672,333.0266924237946
0.004749498997995993,334.3445770056015
0.004769539078156313,335.65918767304186
0.004789579158316634,336.97045287991835
0.0048096192384769546,338.278300785002
0.0048296593186372755,339.58265930593586
0.0048496993987975955,340.8834561746995
