Sec,N,mm/mm,mm,segments
488.37939,-59044.063,-0.0064403061,0.02989722,195
488.38037,-59088.863,-0.006450545,0.034168329,195
488.38135,-59139.637,-0.006460784,0.034168329,195
488.38232,-59184.434,-0.006460784,0.02989722,195
488.3833,-59229.234,-0.0064812619,0.034168329,195
488.38428,-59277.02,-0.006471023,0.02989722,195
488.38525,-59327.789,-0.0065017398,0.034168329,195
488.38623,-59375.574,-0.0065017398,0.02989722,195
488.38721,-59423.359,-0.0065222178,0.02989722,195
488.38818,-59471.145,-0.0065324567,0.02989722,195
488.38916,-59512.957,-0.0065631736,0.02562611,195
488.39014,-59569.703,-0.0065734126,0.02562611,195
488.39111,-59605.543,-0.0065631736,0.02562611,195
488.39209,-59653.324,-0.0065734126,0.02562611,195
488.39307,-59689.164,-0.0065938905,0.021354999,195
488.39404,-59739.938,-0.0066041294,0.02562611,195
488.39502,-59781.746,-0.0066041294,0.02562611,195
488.396,-59832.52,-0.0066143684,0.021354999,195
488.39697,-59865.371,-0.0066143684,0.021354999,195
488.39795,-59916.141,-0.0066246074,0.02562611,195
488.39893,-59951.98,-0.0066450853,0.021354999,195
488.3999,-60002.754,-0.0066655632,0.017083891,195
488.40088,-60047.555,-0.0066553243,0.017083891,195
488.40186,-60089.363,-0.0066758022,0.021354999,195
488.40283,-60125.203,-0.0066860411,0.021354999,195
488.40381,-60178.961,-0.0066758022,0.017083891,195
488.40479,-60208.828,-0.0066962801,0.012812781,195
488.40576,-60256.609,-0.0066962801,0.012812781,195
488.40674,-60292.449,-0.0067065191,0.017083891,195
488.40771,-60340.238,-0.006716758,0.017083891,195
488.40869,-60376.074,-0.0067474749,0.012812781,195
488.40967,-60435.805,-0.0067474749,0.012812781,195
488.41064,-60468.66,-0.0067577139,0.012812781,195
488.41162,-60516.445,-0.0067577139,0.0085416706,195
488.4126,-60558.254,-0.0067884307,0.012812781,195
488.41357,-60597.082,-0.0067679528,0.0085416706,195
488.41455,-60641.879,-0.0067781918,0.0085416706,195
488.41553,-60677.719,-0.0067781918,0.0085416706,195
488.4165,-60719.531,-0.0068089087,0.0085416706,195
488.41748,-60770.301,-0.0068089087,0.0042705615,195
488.41846,-60812.113,-0.0068089087,0.0085416706,195
488.41943,-60856.91,-0.0068396255,0.0085416706,195
488.42041,-60901.711,-0.0068396255,0.0042705615,195
488.42139,-60940.535,-0.0068601035,0.0042705615,195
488.42236,-60982.348,-0.0068498645,-5.4839626e-07,195
488.42334,-61024.16,-0.0068805814,-5.4839626e-07,195
488.42432,-61068.957,-0.0068703424,-5.4839626e-07,195
488.42529,-61104.797,-0.0068805814,-5.4839626e-07,195
488.42627,-61149.598,-0.0069010593,-5.4839626e-07,195
488.42725,-61182.449,-0.0069215372,-0.0042716581,195
488.42822,-61227.246,-0.0069317762,0.0042705615,195
488.4292,-61263.086,-0.0069317762,0.0042705615,195
488.43018,-61310.871,-0.0069420151,-5.4839626e-07,195
488.43115,-61340.738,-0.0069420151,-5.4839626e-07,195
488.43213,-61391.508,-0.0069624931,-0.0042716581,195
488.43311,-61424.359,-0.0069624931,-0.0042716581,195
488.43408,-61463.184,-0.006972732,-0.0042716581,195
488.43506,-61507.984,-0.0069932099,-0.0085427677,195
488.43604,-61549.797,-0.006982971,-0.0042716581,195
488.43701,-61579.664,-0.0070136879,-0.0042716581,195
488.43799,-61633.418,-0.0070034489,-0.0042716581,195
488.43896,-61660.297,-0.0070239268,-0.0042716581,195
488.43994,-61711.07,-0.0070341658,-0.0042716581,195
488.44092,-61737.949,-0.0070444047,-0.012813877,195
488.44189,-61782.75,-0.0070546437,-0.0042716581,195
488.44287,-61815.602,-0.0070648827,-0.0085427677,195
488.44385,-61857.414,-0.0070648827,-0.0042716581,195
488.44482,-61890.266,-0.0070751212,-0.0085427677,195
488.4458,-61935.063,-0.0070751212,-0.0085427677,195
488.44678,-61976.875,-0.007105838,-0.012813877,195
488.44775,-62009.727,-0.0070853601,-0.012813877,195
488.44873,-62054.527,-0.0070955991,-0.017084988,195
488.44971,-62090.367,-0.007105838,-0.012813877,195
488.45068,-62132.176,-0.0071365549,-0.017084988,195
488.45166,-62165.027,-0.007116077,-0.012813877,195
488.45264,-62212.813,-0.0071365549,-0.017084988,195
488.45361,-62245.668,-0.0071365549,-0.021356096,195
488.45459,-62287.48,-0.0071467939,-0.017084988,195
488.45557,-62320.332,-0.0071672718,-0.017084988,195
488.45654,-62374.09,-0.0071775108,-0.021356096,195
488.45752,-62403.953,-0.0071979887,-0.017084988,195
488.4585,-62451.742,-0.0072184666,-0.021356096,195
488.45947,-62478.617,-0.0072082276,-0.025627207,195
488.46045,-62526.406,-0.0072184666,-0.021356096,195
488.46143,-62553.285,-0.0072287056,-0.017084988,195
488.4624,-62595.098,-0.0072389445,-0.021356096,195
488.46338,-62630.934,-0.0072491835,-0.025627207,195
488.46436,-62669.758,-0.0072594224,-0.025627207,195
488.46533,-62693.652,-0.0072594224,-0.021356096,195
488.46631,-62741.438,-0.0072696614,-0.025627207,195
488.46729,-62765.328,-0.0072696614,-0.021356096,195
488.46826,-62813.113,-0.0072901393,-0.025627207,195
488.46924,-62845.965,-0.0072799004,-0.029898316,195
488.47021,-62884.793,-0.0072901393,-0.021356096,195
488.47119,-62917.645,-0.0073208562,-0.025627207,195
488.47217,-62962.445,-0.0073413341,-0.029898316,195
488.47314,-62989.324,-0.0073310952,-0.029898316,195
488.47412,-63034.117,-0.0073618121,-0.029898316,195
488.4751,-63061,-0.0073515731,-0.029898316,195
488.47607,-63105.797,-0.0073618121,-0.025627207,195
488.47705,-63138.648,-0.0073618121,-0.025627207,195
488.47803,-63168.516,-0.00738229,-0.025627207,195
488.479,-63201.367,-0.007372051,-0.029898316,195
488.47998,-63240.191,-0.00738229,-0.029898316,195
488.48096,-63282.004,-0.0074027679,-0.029898316,195
488.48193,-63308.883,-0.0074027679,-0.034169424,195
488.48291,-63344.723,-0.0074232458,-0.034169424,195
488.48389,-63377.574,-0.0074232458,-0.038440537,195
488.48486,-63419.387,-0.0074437237,-0.029898316,195
488.48584,-63446.266,-0.0074437237,-0.034169424,195
488.48682,-63485.094,-0.0074437237,-0.038440537,195
488.48779,-63511.969,-0.0074539627,-0.034169424,195
488.48877,-63553.785,-0.0074539627,-0.038440537,195
488.48975,-63586.637,-0.0074744406,-0.042711645,195
488.49072,-63628.449,-0.0074744406,-0.038440537,195
488.4917,-63655.328,-0.0074744406,-0.042711645,195
488.49268,-63697.141,-0.0074949185,-0.042711645,195
488.49365,-63724.02,-0.0075051575,-0.046982754,195
488.49463,-63762.844,-0.0075358744,-0.042711645,195
488.49561,-63789.723,-0.0075358744,-0.042711645,195
488.49658,-63825.563,-0.0075358744,-0.042711645,195
488.49756,-63858.414,-0.0075461133,-0.046982754,195
488.49854,-63900.227,-0.0075563523,-0.046982754,195
488.49951,-63924.117,-0.0075665913,-0.046982754,195
488.50049,-63959.957,-0.0075768302,-0.046982754,195
488.50146,-63989.824,-0.0075768302,-0.046982754,195
488.50244,-64025.656,-0.0075768302,-0.046982754,195
488.50342,-64055.527,-0.0075973081,-0.042711645,195
488.50439,-64094.352,-0.0076075471,-0.046982754,195
488.50537,-64121.23,-0.0076177861,-0.046982754,195
488.50635,-64151.102,-0.0076177861,-0.042711645,195
488.50732,-64183.953,-0.0076177861,-0.051253866,195
488.5083,-64222.77,-0.0076177861,-0.051253866,195
488.50928,-64252.641,-0.0076485029,-0.046982754,195
488.51025,-64279.52,-0.0076485029,-0.051253866,195
488.51123,-64312.371,-0.0076689809,-0.051253866,195
488.51221,-64345.223,-0.0076689809,-0.051253866,195
488.51318,-64384.047,-0.0076689809,-0.051253866,195
488.51416,-64410.926,-0.0076792198,-0.055524975,195
488.51514,-64443.777,-0.0076792198,-0.055524975,195
488.51611,-64473.648,-0.0076894588,-0.055524975,195
488.51709,-64515.457,-0.0076894588,-0.055524975,195
488.51807,-64539.352,-0.0077099367,-0.055524975,195
488.51904,-64581.16,-0.0076894588,-0.055524975,195
488.52002,-64602.066,-0.0077201757,-0.051253866,195
488.521,-64646.867,-0.0077304146,-0.059796084,195
488.52197,-64664.789,-0.0077304146,-0.055524975,195
488.52295,-64709.586,-0.0077406536,-0.055524975,195
488.52393,-64724.52,-0.0077816094,-0.055524975,195
488.5249,-64772.301,-0.0077713705,-0.055524975,195
488.52588,-64793.207,-0.0077918484,-0.059796084,195
488.52686,-64832.031,-0.0077713705,-0.064067192,195
488.52783,-64852.945,-0.0077918484,-0.055524975,195
488.52881,-64891.77,-0.0078123263,-0.059796084,195
488.52979,-64906.699,-0.0078020873,-0.059796084,195
488.53076,-64948.508,-0.0078123263,-0.059796084,195
488.53174,-64975.387,-0.0078123263,-0.059796084,195
488.53271,-65011.23,-0.0078225657,-0.059796084,195
488.53369,-65041.094,-0.0078225657,-0.059796084,195
488.53467,-65076.934,-0.0078225657,-0.064067192,195
488.53564,-65091.867,-0.0078635216,-0.059796084,195
488.53662,-65133.676,-0.0078635216,-0.064067192,195
488.5376,-65157.57,-0.0078532826,-0.064067192,195
488.53857,-65196.395,-0.0078737605,-0.064067192,195
488.53955,-65214.316,-0.0078839995,-0.068338305,195
488.54053,-65253.145,-0.0078839995,-0.064067192,195
488.5415,-65280.023,-0.0078839995,-0.068338305,195
488.54248,-65315.855,-0.0079044774,-0.068338305,195
488.54346,-65348.711,-0.0079147164,-0.068338305,195
488.54443,-65369.613,-0.0079147164,-0.064067192,195
488.54541,-65405.457,-0.0079249553,-0.07260941,195
488.54639,-65435.316,-0.0079454333,-0.068338305,195
488.54736,-65462.203,-0.0079454333,-0.068338305,195
488.54834,-65489.082,-0.0079351943,-0.07260941,195
488.54932,-65524.918,-0.0079556722,-0.07260941,195
488.55029,-65548.813,-0.0079556722,-0.068338305,195
488.55127,-65584.648,-0.0079761501,-0.076880522,195
488.55225,-65608.547,-0.0079761501,-0.07260941,195
488.55322,-65641.398,-0.0079863891,-0.068338305,195
488.5542,-65668.273,-0.008006867,-0.07260941,195
488.55518,-65707.102,-0.008006867,-0.076880522,195
488.55615,-65725.023,-0.008017106,-0.07260941,195
488.55713,-65766.828,-0.008017106,-0.07260941,195
488.55811,-65781.758,-0.0080273449,-0.07260941,195
488.55908,-65826.563,-0.0080273449,-0.07260941,195
488.56006,-65850.453,-0.0080478229,-0.076880522,195
488.56104,-65877.336,-0.0080580618,-0.076880522,195
488.56201,-65898.242,-0.0080683008,-0.076880522,195
488.56299,-65928.109,-0.0080375839,-0.076880522,195
488.56396,-65960.961,-0.0080580618,-0.081151634,195
488.56494,-65990.82,-0.0080683008,-0.076880522,195
488.56592,-66014.719,-0.0080887787,-0.076880522,195
488.56689,-66044.578,-0.0080887787,-0.076880522,195
488.56787,-66071.453,-0.0080887787,-0.085422739,195
488.56885,-66101.328,-0.0081092566,-0.085422739,195
488.56982,-66119.25,-0.0081092566,-0.085422739,195
488.5708,-66161.055,-0.0081092566,-0.081151634,195
488.57178,-66187.938,-0.0081092566,-0.085422739,195
488.57275,-66217.805,-0.0081399735,-0.081151634,195
488.57373,-66238.711,-0.0081297345,-0.081151634,195
488.57471,-66268.57,-0.0081502125,-0.085422739,195
488.57568,-66295.453,-0.0081502125,-0.085422739,195
488.57666,-66319.344,-0.0081399735,-0.081151634,195
488.57764,-66352.195,-0.0081809293,-0.085422739,195
488.57861,-66382.063,-0.0081911683,-0.085422739,195
488.57959,-66411.93,-0.0081911683,-0.089693852,195
488.58057,-66432.836,-0.0081809293,-0.085422739,195
488.58154,-66462.703,-0.0081911683,-0.085422739,195
488.58252,-66486.594,-0.0082116462,-0.085422739,195
488.5835,-66516.453,-0.0082116462,-0.089693852,195
488.58447,-66537.359,-0.0082014073,-0.085422739,195
488.58545,-66573.203,-0.0082321241,-0.089693852,195
488.58643,-66591.125,-0.0082116462,-0.089693852,195
488.5874,-66626.961,-0.0082321241,-0.085422739,195
488.58838,-66644.883,-0.0082526021,-0.093964964,195
488.58936,-66677.734,-0.008262841,-0.089693852,195
488.59033,-66704.609,-0.008262841,-0.089693852,195
488.59131,-66737.469,-0.00827308,-0.093964964,195
488.59229,-66752.398,-0.008283319,-0.098236069,195
488.59326,-66788.242,-0.008262841,-0.093964964,195
488.59424,-66803.172,-0.0083037969,-0.098236069,195
488.59521,-66833.039,-0.0082935579,-0.093964964,195
488.59619,-66853.945,-0.0083037969,-0.098236069,195
488.59717,-66886.797,-0.0083345138,-0.10250718,195
488.59814,-66904.711,-0.0083345138,-0.098236069,195
488.59912,-66937.563,-0.0083345138,-0.098236069,195
488.6001,-66958.477,-0.0083345138,-0.098236069,195
488.60107,-66988.336,-0.0083345138,-0.098236069,195
488.60205,-67012.227,-0.0083549917,-0.098236069,195
488.60303,-67036.125,-0.0083549917,-0.098236069,195
488.604,-67054.039,-0.0083652306,-0.098236069,195
488.60498,-67083.906,-0.0083754696,-0.093964964,195
488.60596,-67110.789,-0.0083857086,-0.098236069,195
488.60693,-67134.68,-0.0083857086,-0.098236069,195
488.60791,-67155.586,-0.0083754696,-0.098236069,195
488.60889,-67179.477,-0.0083857086,-0.10250718,195
488.60986,-67209.344,-0.0083857086,-0.10250718,195
488.61084,-67224.273,-0.0084061865,-0.10677829,195
488.61182,-67257.125,-0.0084061865,-0.10677829,195
488.61279,-67278.031,-0.0084061865,-0.10250718,195
488.61377,-67304.914,-0.0084369034,-0.10677829,195
488.61475,-67322.828,-0.0084266644,-0.10250718,195
488.61572,-67355.68,-0.0084471423,-0.10677829,195
488.6167,-67373.602,-0.0084369034,-0.10677829,195
488.61768,-67403.477,-0.0084471423,-0.10677829,195
488.61865,-67424.375,-0.0084471423,-0.10677829,195
488.61963,-67448.266,-0.0084471423,-0.10677829,195
488.62061,-67475.141,-0.0084676202,-0.10250718,195
488.62158,-67505.016,-0.0084880982,-0.1110494,195
488.62256,-67522.938,-0.0084880982,-0.10677829,195
488.62354,-67558.766,-0.0084880982,-0.10250718,195
488.62451,-67573.711,-0.0085085761,-0.1110494,195
488.62549,-67603.57,-0.008518815,-0.10677829,195
488.62646,-67621.492,-0.008518815,-0.11532051,195
488.62744,-67651.352,-0.0085085761,-0.1110494,195
488.62842,-67669.273,-0.008529054,-0.1110494,195
488.62939,-67693.172,-0.008539293,-0.1110494,195
488.63037,-67711.086,-0.0085495319,-0.1110494,195
488.63135,-67734.977,-0.008539293,-0.1110494,195
488.63232,-67752.898,-0.0085597709,-0.10677829,195
488.6333,-67779.781,-0.0085495319,-0.10677829,195
488.63428,-67803.672,-0.0085597709,-0.1110494,195
488.63525,-67824.578,-0.0085904878,-0.1110494,195
488.63623,-67848.469,-0.0085700098,-0.1110494,195
488.63721,-67878.336,-0.0085904878,-0.1110494,195
488.63818,-67899.242,-0.0086109657,-0.1110494,195
488.63916,-67908.203,-0.0086212046,-0.11532051,195
488.64014,-67935.078,-0.0085904878,-0.11532051,195
488.64111,-67955.984,-0.0086212046,-0.11532051,195
488.64209,-67982.867,-0.0086007267,-0.11532051,195
488.64307,-68003.766,-0.0086212046,-0.11532051,195
488.64404,-68021.688,-0.0086109657,-0.11532051,195
488.64502,-68045.578,-0.0086519215,-0.11532051,195
488.646,-68066.492,-0.0086314436,-0.12386273,195
488.64697,-68078.43,-0.0086314436,-0.11532051,195
488.64795,-68117.258,-0.0086621605,-0.11959162,195
488.64893,-68132.195,-0.0086519215,-0.11959162,195
488.6499,-68159.07,-0.0086519215,-0.11532051,195
488.65088,-68176.992,-0.0086519215,-0.11532051,195
488.65186,-68200.883,-0.0086723994,-0.11959162,195
488.65283,-68218.805,-0.0086723994,-0.11959162,195
488.65381,-68251.656,-0.0086723994,-0.11959162,195
488.65479,-68269.578,-0.0086826384,-0.12386273,195
488.65576,-68296.453,-0.0087031163,-0.12386273,195
488.65674,-68317.359,-0.0087031163,-0.11532051,195
488.65771,-68344.234,-0.0087031163,-0.12386273,195
488.65869,-68356.188,-0.0087031163,-0.12386273,195
488.65967,-68380.07,-0.0087031163,-0.11959162,195
488.66064,-68406.961,-0.0087235942,-0.12386273,195
488.66162,-68430.844,-0.0087235942,-0.11959162,195
488.6626,-68448.766,-0.0087440722,-0.11959162,195
488.66357,-68475.648,-0.0087338332,-0.12386273,195
488.66455,-68496.555,-0.0087440722,-0.12813383,195
488.66553,-68517.453,-0.0087543111,-0.12386273,195
488.6665,-68544.344,-0.0087645501,-0.12386273,195
488.66748,-68565.25,-0.0087645501,-0.12386273,195
488.66846,-68583.164,-0.008785028,-0.12386273,195
488.66943,-68601.078,-0.008795267,-0.11959162,195
488.67041,-68624.977,-0.0088055059,-0.12813383,195
488.67139,-68642.898,-0.008785028,-0.13240495,195
488.67236,-68669.773,-0.0088157449,-0.12813383,195
488.67334,-68675.75,-0.0088157449,-0.12813383,195
488.67432,-68702.633,-0.0088157449,-0.12386273,195
488.67529,-68723.531,-0.008795267,-0.12386273,195
488.67627,-68747.422,-0.0088362228,-0.12813383,195
488.67725,-68753.398,-0.0088362228,-0.12813383,195
488.67822,-68783.266,-0.0088362228,-0.13240495,195
488.6792,-68795.211,-0.0088464618,-0.13240495,195
488.68018,-68828.063,-0.0088464618,-0.12813383,195
488.68115,-68834.039,-0.0088464618,-0.13240495,195
488.68213,-68860.914,-0.0088464618,-0.13240495,195
488.68311,-68878.836,-0.0088567007,-0.12813383,195
488.68408,-68902.727,-0.0088771787,-0.13240495,195
488.68506,-68911.688,-0.0088669397,-0.12813383,195
488.68604,-68941.555,-0.0088669397,-0.13240495,195
488.68701,-68953.5,-0.0088874176,-0.13240495,195
488.68799,-68986.352,-0.0088669397,-0.13240495,195
488.68896,-68998.297,-0.0088976566,-0.13667606,195
488.68994,-69022.188,-0.0089181345,-0.13667606,195
488.69092,-69040.109,-0.0089181345,-0.13667606,195
488.69189,-69064,-0.0089078955,-0.13240495,195
488.69287,-69081.922,-0.0089181345,-0.13667606,195
488.69385,-69111.789,-0.0089181345,-0.13667606,195
488.69482,-69120.742,-0.0089283735,-0.13667606,195
488.6958,-69147.625,-0.0089283735,-0.14094716,195
488.69678,-69162.563,-0.0089283735,-0.13667606,195
488.69775,-69180.484,-0.0089386124,-0.13667606,195
488.69873,-69198.398,-0.0089590903,-0.13240495,195
488.69971,-69219.297,-0.0089386124,-0.12813383,195
488.70068,-69240.211,-0.0089590903,-0.13667606,195
488.70166,-69258.125,-0.0089693293,-0.14094716,195
488.70264,-69273.063,-0.0089693293,-0.14094716,195
488.70361,-69293.969,-0.0089898072,-0.14094716,195
488.70459,-69311.891,-0.0089898072,-0.14521828,195
488.70557,-69323.828,-0.0089898072,-0.13667606,195
488.70654,-69350.711,-0.0090000462,-0.14521828,195
488.70752,-69362.656,-0.0089898072,-0.14094716,195
488.7085,-69383.57,-0.0090000462,-0.13667606,195
488.70947,-69392.523,-0.0090000462,-0.14094716,195
488.71045,-69413.43,-0.0090102851,-0.13667606,195
488.71143,-69434.336,-0.0090205241,-0.14521828,195
488.7124,-69452.258,-0.009041002,-0.14521828,195
488.71338,-69467.188,-0.0090102851,-0.14948939,195
488.71436,-69488.094,-0.0090307631,-0.14094716,195
488.71533,-69500.039,-0.009041002,-0.14094716,195
488.71631,-69526.914,-0.009041002,-0.14094716,195
488.71729,-69538.867,-0.009041002,-0.14094716,195
488.71826,-69559.766,-0.009051241,-0.14521828,195
488.71924,-69577.688,-0.009051241,-0.14094716,195
488.72021,-69601.586,-0.009051241,-0.14094716,195
488.72119,-69619.5,-0.0090717189,-0.14521828,195
488.72217,-69637.422,-0.0090614799,-0.14948939,195
488.72314,-69649.367,-0.0090819579,-0.14521828,195
488.72412,-69670.273,-0.0090819579,-0.14948939,195
488.7251,-69688.195,-0.0090921968,-0.14948939,195
488.72607,-69709.102,-0.0090921968,-0.14521828,195
488.72705,-69727.023,-0.0090921968,-0.14521828,195
488.72803,-69732.992,-0.0090921968,-0.14521828,195
